FECHA;PRECIP;TMAX;TMIN;TMEAN;DIAS_FALTANTES;PET;D;SPI_3;SPI_12;SPEI_3;SPEI_12
2011-09-01;122.60000000000001;27.366666666666667;16.25;21.808333333333334;0;85.24165357997025;37.35834642002976;-1.328747442506819;-1.9324207098419803;-1.310019786013369;-1.7788062349691343
2011-10-01;63.6;26.274193548387096;14.564516129032258;20.419354838709676;0;75.35292110777132;-11.752921107771321;-1.2371612345140655;-1.5575334198327335;-1.279592006680919;-1.4829155120080646
2011-11-01;0.0;25.7;12.65;19.175;0;62.818694456277484;-62.818694456277484;-0.8373235835556148;-1.4630396523028122;-0.7803492478056774;-1.4181630023402572
2011-12-01;0.0;25.383870967741935;11.548387096774194;18.466129032258063;0;59.36424676064782;-59.36424676064782;-0.05869407164950823;-1.5156046659738376;0.05628744093577025;-1.5985936215125292
2012-01-01;1.5;24.967741935483872;10.53225806451613;17.75;0;54.94792295633056;-53.44792295633056;-1.1408807681965576;-1.917058129816263;-1.1188648767569291;-1.8436675777446419
2012-02-01;87.3;24.03448275862069;11.637931034482758;17.836206896551722;0;51.98631312646403;35.313686873535964;1.4670001825303969;-1.0586098416526866;1.180740505559378;-1.206518969900367
2012-03-01;1.6;28.56451612903226;14.17741935483871;21.370967741935484;0;84.67645017720892;-83.07645017720893;1.606363410293024;-1.078903572560828;1.0379130402614305;-1.1650127596921807
2012-04-01;0.0;29.916666666666668;14.0;21.958333333333336;0;87.28739765564814;-87.28739765564814;2.0890395106449957;-1.037135325368552;1.462710284146895;-0.9506482674751516
2012-05-01;12.6;32.306451612903224;17.677419354838708;24.991935483870968;0;121.9288707679342;-109.3288707679342;-0.13687727935783267;-0.9959245626882818;-0.16008291723164791;-1.0816389865130251
2012-06-01;165.20999999999998;30.166666666666668;16.983333333333334;23.575000000000003;0;102.99580869959216;62.21419130040782;-0.14434884997489167;-0.9071107815273208;-0.08840901026751723;-0.7081492079290557
2012-07-01;284.33;26.79032258064516;15.53225806451613;21.161290322580644;0;82.75380454516672;201.57619545483328;-0.047889758463341724;-0.024591823741370873;0.04888562468631445;-0.5017425112464623
2012-08-01;305.8;27.096774193548388;16.032258064516128;21.564516129032256;0;86.47360241750214;219.32639758249786;0.6246975327108041;0.15102502102157078;0.7132405469971146;0.21582805956785786
2012-09-01;73.7;27.1;15.966666666666667;21.533333333333335;0;83.40252107546797;-9.70252107546797;-0.06081753227221757;0.005955567961772584;-0.004191704914910731;0.11594982291810335
2012-10-01;22.3;28.822580645161292;16.096774193548388;22.45967741935484;0;95.06703283528111;-72.76703283528111;-0.5035431171168424;-0.19358756766883758;-0.6518888748073776;-0.18089481805414315
2012-11-01;7.4;25.716666666666665;13.483333333333333;19.599999999999998;0;66.99005103937468;-59.59005103937468;-2.3636284349014582;-0.15204368199905208;-2.3475873230696536;-0.16553403279921908
2012-12-01;0.0;24.93548387096774;12.03225806451613;18.483870967741936;0;60.386020787206846;-60.386020787206846;-0.8746322117044943;-0.08955301431402417;-1.8474450193154814;-0.07855625108808309
2013-01-01;33.0;23.20967741935484;11.516129032258064;17.362903225806452;0;53.40177035441683;-20.401770354416833;0.3049157891254549;0.028357258695436184;0.28632796300193936;0.005740997433356709
2013-02-01;0.0;27.214285714285715;12.714285714285714;19.964285714285715;0;66.25391112313753;-66.25391112313753;0.912768299082436;-0.4279632739558036;0.10774564666353335;-0.5557590756163031
2013-03-01;0.0;27.322580645161292;12.64516129032258;19.983870967741936;0;73.51626412085544;-73.51626412085544;0.9149818489012055;-0.4849301286699614;0.5027275501714198;-0.5864671504220141
2013-04-01;0.0;30.55;15.3;22.925;0;97.21312697430072;-97.21312697430072;-0.5244005127080409;-0.4530038015035022;-0.05144212629408833;-0.634925741402635
2013-05-01;25.9;31.64516129032258;16.225806451612904;23.935483870967744;0;110.80486808272033;-84.90486808272033;0.2645045118255102;-0.10702368923097305;0.3952126181474242;-0.4312577913549877
2013-06-01;95.2;30.316666666666666;16.916666666666668;23.616666666666667;0;104.0104749109903;-8.810474910990294;-0.8752987581537894;-1.3727177268164277;-0.7564984154350191;-1.2368417082391276
2013-07-01;321.03000000000003;26.887096774193548;15.661290322580646;21.274193548387096;0;84.75564185543885;236.27435814456118;-0.22162766705507367;-0.02784231253348667;-0.05913492945699154;-0.703453881941188
2013-08-01;228.5;26.93548387096774;15.951612903225806;21.443548387096772;0;86.29751946949924;142.20248053050076;-0.22426296195764742;-1.0977932621863464;-0.19809933380620864;-1.026639882040548
2013-09-01;263.03000000000003;25.566666666666666;16.1;20.833333333333336;0;78.20780429578065;184.82219570421938;1.0717747987266217;0.0095031850042905;1.1619052165995991;0.006559259407853967
